Date / Time, _IO_EM_DI_00, _IO_EM_DI_01, _IO_P3_AI_00, _IO_P3_AI_01, TEMP_Scaled_Value, _IO_P2_AO_00, _IO_P2_AO_01, _IO_EM_DO_00, _IO_EM_DO_01
2022-03-03/15:42:06.999117, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:07.541810, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:08.083601, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:42:08.650916, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:09.211077, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:09.770621, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:10.323264, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:10.876471, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:11.416910, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:11.964059, False, False, 20920, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:42:12.519516, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:42:13.076739, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:13.625851, False, False, 20922, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:42:14.179384, False, False, 20917, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:14.731514, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:15.292646, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:15.849984, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:16.392054, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:16.939933, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:17.493954, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:18.045156, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:18.586385, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:42:19.156665, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:19.695233, False, False, 20920, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:42:20.252811, False, False, 20924, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:20.805818, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:21.362588, False, False, 20922, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:42:21.907540, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:22.460737, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:42:23.002984, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:23.543846, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:24.113725, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:24.670046, False, False, 20919, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:25.208671, False, False, 20922, 33489, 79.98008728027344, 65535, 65535, False, False
2022-03-03/15:42:25.761348, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:26.301144, False, False, 20919, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:42:26.845640, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:27.382808, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:27.931859, False, False, 20920, 33483, 79.95536804199219, 65535, 65535, False, False
2022-03-03/15:42:28.488488, False, False, 20919, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:29.049273, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:29.586322, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:30.135201, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:30.683367, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:31.242488, False, False, 20920, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:31.788797, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:32.362398, False, False, 20920, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:42:32.905747, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:33.451084, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:33.997749, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:34.545166, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:35.094958, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:35.648720, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:36.202594, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:36.740012, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:37.301630, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:42:37.850716, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:42:38.411728, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:38.965619, False, False, 20919, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:39.535342, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:40.073929, False, False, 20922, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:42:40.622264, False, False, 20922, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:42:41.172881, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:41.738380, False, False, 20925, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:42.298725, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:42.865690, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:43.406448, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:43.956752, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:44.536878, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:45.104210, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:45.655902, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:46.190916, False, False, 20921, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:42:46.724762, False, False, 20921, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:42:47.273811, False, False, 20921, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:42:47.810731, False, False, 20920, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:48.372488, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:48.932170, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:49.497878, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:42:50.054835, False, False, 20914, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:42:50.601880, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:51.150058, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:51.705308, False, False, 20923, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:42:52.262539, False, False, 20919, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:52.813967, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:53.354043, False, False, 20921, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:42:53.917646, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:54.458904, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:54.998882, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:42:55.549461, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:56.116018, False, False, 20920, 33491, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:42:56.667824, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:57.210988, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:57.756089, False, False, 20920, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:42:58.317227, False, False, 20918, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:42:58.869844, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:42:59.414897, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:42:59.974549, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:43:00.541680, False, False, 20922, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:43:01.133168, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:43:01.692417, False, False, 20920, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:02.248027, False, False, 20922, 33478, 79.93476867675781, 65535, 65535, False, False
2022-03-03/15:43:02.799136, False, False, 20924, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:43:03.348431, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:43:03.886700, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:04.458306, False, False, 20922, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:43:05.014071, False, False, 20920, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:43:05.562848, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:43:06.104804, False, False, 20919, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:43:06.659733, False, False, 20919, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:07.207646, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:07.768614, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:43:08.311664, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:08.848674, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:09.386924, False, False, 20922, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:43:09.945620, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:10.496481, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:11.038348, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:11.601903, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:12.151644, False, False, 20920, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:43:12.700912, False, False, 20922, 33496, 80.00892639160156, 65535, 65535, False, False
2022-03-03/15:43:13.235791, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:13.774872, False, False, 20913, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:14.325925, False, False, 20919, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:14.885950, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:15.433237, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:15.992061, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:16.543744, False, False, 20921, 33473, 79.91416931152344, 65535, 65535, False, False
2022-03-03/15:43:17.086316, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:43:17.628769, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:18.173241, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:18.721611, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:19.278852, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:19.825063, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:20.365494, False, False, 20921, 33495, 80.00480651855469, 65535, 65535, False, False
2022-03-03/15:43:20.914646, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:21.466361, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:22.011700, False, False, 20920, 33482, 79.95124816894531, 65535, 65535, False, False
2022-03-03/15:43:22.556092, False, False, 20923, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:43:23.119077, False, False, 20914, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:23.672173, False, False, 20911, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:43:24.217204, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:43:24.754782, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:25.298283, False, False, 20920, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:43:25.843034, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:26.405235, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:26.964696, False, False, 20925, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:27.529462, False, False, 20918, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:28.088350, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:28.635668, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:29.177419, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:29.721378, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:30.268685, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:30.830330, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:31.375943, False, False, 20920, 33513, 80.07896423339844, 65535, 65535, False, False
2022-03-03/15:43:31.938239, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:32.490600, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:43:33.040145, False, False, 20923, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:33.597862, False, False, 20917, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:43:34.166394, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:34.728658, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:35.287791, False, False, 20921, 33489, 79.98008728027344, 65535, 65535, False, False
2022-03-03/15:43:35.825181, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:36.366789, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:36.919302, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:37.486865, False, False, 20923, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:38.038955, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:38.599702, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:39.165314, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:39.704351, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:43:40.243725, False, False, 20922, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:43:40.800171, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:41.364744, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:41.928981, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:42.484353, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:43.027773, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:43.578328, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:44.137678, False, False, 20923, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:44.708383, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:45.256761, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:45.808919, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:46.355700, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:46.898273, False, False, 20921, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:47.439057, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:48.007175, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:48.566177, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:49.115298, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:49.677207, False, False, 20916, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:50.217431, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:50.755941, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:43:51.314473, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:51.852037, False, False, 20921, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:43:52.401350, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:52.961541, False, False, 20920, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:53.514445, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:54.053446, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:54.592462, False, False, 20924, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:43:55.153088, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:55.721489, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:43:56.268136, False, False, 20921, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:43:56.806680, False, False, 20919, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:43:57.364271, False, False, 20921, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:43:57.919261, False, False, 20920, 33466, 79.88533020019531, 65535, 65535, False, False
2022-03-03/15:43:58.466397, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:43:59.012422, False, False, 20922, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:43:59.570163, False, False, 20923, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:00.116758, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:44:00.663746, False, False, 20922, 33491, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:01.208770, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:01.761879, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:02.319878, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:02.882866, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:03.441681, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:44:03.988252, False, False, 20921, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:44:04.542537, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:05.094139, False, False, 20921, 33489, 79.98008728027344, 65535, 65535, False, False
2022-03-03/15:44:05.638133, False, False, 20921, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:44:06.195508, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:06.756905, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:07.308940, False, False, 20919, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:44:07.851063, False, False, 20920, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:08.419312, False, False, 20923, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:08.985078, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:44:09.536372, False, False, 20921, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:10.079916, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:10.624392, False, False, 20922, 33493, 79.99656677246094, 65535, 65535, False, False
2022-03-03/15:44:11.170054, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:11.733975, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:12.290846, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:12.845998, False, False, 20923, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:13.391055, False, False, 20922, 33490, 79.98420715332031, 65535, 65535, False, False
2022-03-03/15:44:13.931154, False, False, 20922, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:14.476283, False, False, 20920, 33474, 79.91828918457031, 65535, 65535, False, False
2022-03-03/15:44:15.033652, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:15.590561, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:16.147976, False, False, 20921, 33494, 80.00068664550781, 65535, 65535, False, False
2022-03-03/15:44:16.703946, False, False, 20922, 33492, 79.99244689941406, 65535, 65535, False, False
2022-03-03/15:44:17.240849, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:17.794724, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:18.341248, False, False, 20919, 33469, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:18.885580, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:19.426991, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:19.986758, False, False, 20920, 33481, 79.94712829589844, 65535, 65535, False, False
2022-03-03/15:44:20.538090, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:21.098088, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:21.650242, False, False, 20921, 33491, 79.98832702636719, 65535, 65535, False, False
2022-03-03/15:44:22.194781, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:22.733986, False, False, 20921, 33467, 79.88945007324219, 65535, 65535, False, False
2022-03-03/15:44:23.308123, False, False, 20923, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:23.855931, False, False, 20921, 33479, 79.93888854980469, 65535, 65535, False, False
2022-03-03/15:44:24.414847, False, False, 20916, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:24.978342, False, False, 20916, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:25.521579, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:26.062286, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:26.618674, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:27.175616, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:27.734482, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:28.274696, False, False, 20920, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:28.836006, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:29.382811, False, False, 20920, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:29.938218, False, False, 20920, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:30.474881, False, False, 20920, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:31.020888, False, False, 20917, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:31.581230, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:32.129795, False, False, 20920, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:32.682450, False, False, 20921, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:33.223736, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:33.783901, False, False, 20922, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:34.355358, False, False, 20921, 33486, 79.96772766113281, 65535, 65535, False, False
2022-03-03/15:44:34.919828, False, False, 20920, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:35.461161, False, False, 20921, 33469, 79.89768981933594, 65535, 65535, False, False
2022-03-03/15:44:36.011834, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:36.556716, False, False, 20919, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:37.120623, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:37.664807, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:38.223912, False, False, 20921, 33472, 79.91004943847656, 65535, 65535, False, False
2022-03-03/15:44:38.794458, False, False, 20912, 33471, 79.90592956542969, 65535, 65535, False, False
2022-03-03/15:44:39.353587, False, False, 20921, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:39.891368, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:40.441334, False, False, 20921, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:40.994610, False, False, 20922, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:41.552212, False, False, 20922, 33468, 79.89356994628906, 65535, 65535, False, False
2022-03-03/15:44:42.105577, False, False, 20922, 33470, 79.90180969238281, 65535, 65535, False, False
2022-03-03/15:44:42.657959, False, False, 20920, 33471, 79.90592956542969, 65535, 65535, False, False
